t,xe,ye,vxe,vye,xm,ym,vxm,vym
311300.000000,1436888.755901,-4259913.278990,8.670218,-11.158384,261842810.590708,283025149.356787,-743.117601,692.622461
311400.000000,1437755.882031,-4261029.002237,8.672305,-11.156081,261768489.887777,283094401.735204,-743.296449,692.425100
311500.000000,1438623.216816,-4262144.495229,8.674391,-11.153779,261694151.302722,283163634.375240,-743.475243,692.227693
311600.000000,1439490.760193,-4263259.757914,8.676477,-11.151475,261619794.840937,283232847.272317,-743.653984,692.030241
311700.000000,1440358.512100,-4264374.790236,8.678562,-11.149171,261545420.507818,283302040.421855,-743.832670,691.832742
311800.000000,1441226.472473,-4265489.592143,8.680646,-11.146867,261471028.308763,283371213.819281,-744.011302,691.635198
311900.000000,1442094.641249,-4266604.163582,8.682730,-11.144562,261396618.249169,283440367.460017,-744.189881,691.437609
312000.000000,1442963.018366,-4267718.504499,8.684813,-11.142256,261322190.334437,283509501.339492,-744.368405,691.239973
312100.000000,1443831.603760,-4268832.614841,8.686895,-11.139950,261247744.569966,283578615.453133,-744.546875,691.042292
312200.000000,1444700.397368,-4269946.494555,8.688977,-11.137644,261173280.961159,283647709.796371,-744.725292,690.844565
312300.000000,1445569.399128,-4271060.143586,8.691058,-11.135337,261098799.513419,283716784.364637,-744.903654,690.646793
312400.000000,1446438.608976,-4272173.561883,8.693139,-11.133029,261024300.232149,283785839.153364,-745.081962,690.448974
312500.000000,1447308.026849,-4273286.749391,8.695219,-11.130721,260949783.122755,283854874.157987,-745.260217,690.251111
312600.000000,1448177.652684,-4274399.706057,8.697298,-11.128412,260875248.190643,283923889.373942,-745.438417,690.053201
312700.000000,1449047.486419,-4275512.431829,8.699377,-11.126103,260800695.441221,283992884.796666,-745.616563,689.855246
312800.000000,1449917.527989,-4276624.926652,8.701455,-11.123793,260726124.879897,284061860.421599,-745.794655,689.657245
312900.000000,1450787.777333,-4277737.190474,8.703532,-11.121483,260651536.512082,284130816.244182,-745.972693,689.459199
313000.000000,1451658.234386,-4278849.223242,8.705609,-11.119172,260576930.343187,284199752.259857,-746.150676,689.261107
313100.000000,1452528.899085,-4279961.024902,8.707685,-11.116861,260502306.378623,284268668.464068,-746.328606,689.062970
313200.000000,1453399.771368,-4281072.595402,8.709761,-11.114549,260427664.623804,284337564.852260,-746.506481,688.864787
313300.000000,1454270.851172,-4282183.934687,8.711835,-11.112237,260353005.084144,284406441.419881,-746.684303,688.666558
313400.000000,1455142.138432,-4283295.042706,8.713910,-11.109924,260278327.765060,284475298.162379,-746.862070,688.468284
313500.000000,1456013.633086,-4284405.919404,8.715983,-11.107610,260203632.671967,284544135.075204,-747.039783,688.269965
313600.000000,1456885.335072,-4285516.564729,8.718056,-11.105296,260128919.810284,284612952.153809,-747.217442,688.071600
313700.000000,1457757.244324,-4286626.978628,8.720129,-11.102982,260054189.185430,284681749.393645,-747.395046,687.873189
313800.000000,1458629.360781,-4287737.161048,8.722200,-11.100667,259979440.802826,284750526.790169,-747.572597,687.674734
313900.000000,1459501.684379,-4288847.111935,8.724272,-11.098351,259904674.667892,284819284.338836,-747.750093,687.476232
314000.000000,1460374.215055,-4289956.831238,8.726342,-11.096035,259829890.786051,284888022.035105,-747.927535,687.277686
314100.000000,1461246.952745,-4291066.318902,8.728412,-11.093718,259755089.162727,284956739.874435,-748.104923,687.079094
314200.000000,1462119.897387,-4292175.574874,8.730481,-11.091401,259680269.803345,285025437.852287,-748.282256,686.880456
314300.000000,1462993.048916,-4293284.599103,8.732550,-11.089083,259605432.713330,285094115.964124,-748.459535,686.681773
314400.000000,1463866.407270,-4294393.391534,8.734618,-11.086765,259530577.898110,285162774.205409,-748.636760,686.483045
314500.000000,1464739.972386,-4295501.952116,8.736685,-11.084446,259455705.363114,285231412.571610,-748.813931,686.284271
314600.000000,1465613.744199,-4296610.280794,8.738751,-11.082127,259380815.113769,285300031.058192,-748.991047,686.085453
314700.000000,1466487.722647,-4297718.377517,8.740817,-11.079807,259305907.155509,285368629.660625,-749.168109,685.886589
314800.000000,1467361.907667,-4298826.242232,8.742883,-11.077487,259230981.493762,285437208.374379,-749.345117,685.687679
314900.000000,1468236.299194,-4299933.874884,8.744948,-11.075166,259156038.133964,285505767.194927,-749.522070,685.488724
315000.000000,1469110.897165,-4301041.275423,8.747012,-11.072845,259081077.081548,285574306.117741,-749.698969,685.289724
315100.000000,1469985.701518,-4302148.443794,8.749075,-11.070523,259006098.341948,285642825.138298,-749.875814,685.090679
315200.000000,1470860.712188,-4303255.379946,8.751138,-11.068200,258931101.920602,285711324.252073,-750.052604,684.891589
315300.000000,1471735.929113,-4304362.083825,8.753200,-11.065877,258856087.822946,285779803.454544,-750.229340,684.692453
315400.000000,1472611.352228,-4305468.555379,8.755262,-11.063554,258781056.054420,285848262.741193,-750.406022,684.493272
315500.000000,1473486.981471,-4306574.794554,8.757323,-11.061230,258706006.620463,285916702.107500,-750.582649,684.294046
315600.000000,1474362.816777,-4307680.801299,8.759383,-11.058905,258630939.526516,285985121.548947,-750.759221,684.094775
315700.000000,1475238.858084,-4308786.575560,8.761443,-11.056580,258555854.778020,286053521.061020,-750.935740,683.895459
315800.000000,1476115.105328,-4309892.117286,8.763502,-11.054254,258480752.380420,286121900.639205,-751.112203,683.696097
315900.000000,1476991.558445,-4310997.426422,8.765560,-11.051928,258405632.339159,286190260.278989,-751.288613,683.496691
316000.000000,1477868.217372,-4312102.502917,8.767618,-11.049602,258330494.659684,286258599.975861,-751.464968,683.297239
316100.000000,1478745.082046,-4313207.346718,8.769675,-11.047274,258255339.347439,286326919.725312,-751.641268,683.097742
316200.000000,1479622.152402,-4314311.957772,8.771732,-11.044947,258180166.407874,286395219.522835,-751.817514,682.898201
316300.000000,1480499.428377,-4315416.336027,8.773788,-11.042618,258104975.846437,286463499.363923,-751.993706,682.698614
316400.000000,1481376.909908,-4316520.481431,8.775843,-11.040290,258029767.668578,286531759.244071,-752.169843,682.498982
316500.000000,1482254.596931,-4317624.393930,8.777898,-11.037960,257954541.879748,286599999.158778,-752.345925,682.299305
316600.000000,1483132.489382,-4318728.073472,8.779951,-11.035631,257879298.485399,286668219.103541,-752.521953,682.099583
316700.000000,1484010.587199,-4319831.520004,8.782005,-11.033300,257804037.490986,286736419.073860,-752.697926,681.899816
316800.000000,1484888.890316,-4320934.733475,8.784058,-11.030969,257728758.901961,286804599.065237,-752.873845,681.700004
316900.000000,1485767.398671,-4322037.713832,8.786110,-11.028638,257653462.723782,286872759.073176,-753.049709,681.500147
317000.000000,1486646.112200,-4323140.461022,8.788161,-11.026306,257578148.961905,286940899.093182,-753.225519,681.300245
317100.000000,1487525.030839,-4324242.974992,8.790212,-11.023973,257502817.621788,287009019.120760,-753.401274,681.100299
317200.000000,1488404.154524,-4325345.255691,8.792262,-11.021640,257427468.708890,287077119.151418,-753.576975,680.900307
317300.000000,1489283.483193,-4326447.303066,8.794311,-11.019307,257352102.228671,287145199.180667,-753.752621,680.700271
317400.000000,1490163.016780,-4327549.117064,8.796360,-11.016973,257276718.186592,287213259.204018,-753.928212,680.500189
317500.000000,1491042.755223,-4328650.697634,8.798409,-11.014638,257201316.588117,287281299.216982,-754.103749,680.300063
317600.000000,1491922.698458,-4329752.044723,8.800456,-11.012303,257125897.438708,287349319.215075,-754.279231,680.099892
317700.000000,1492802.846420,-4330853.158278,8.802503,-11.009968,257050460.743830,287417319.193812,-754.454658,679.899676
317800.000000,1493683.199047,-4331954.038248,8.804549,-11.007632,256975006.508950,287485299.148711,-754.630031,679.699415
317900.000000,1494563.756274,-4333054.684579,8.806595,-11.005295,256899534.739535,287553259.075290,-754.805349,679.499109
318000.000000,1495444.518037,-4334155.097220,8.808640,-11.002958,256824045.441051,287621198.969070,-754.980612,679.298759
318100.000000,1496325.484274,-4335255.276119,8.810685,-11.000620,256748538.618970,287689118.825573,-755.155821,679.098364
318200.000000,1497206.654919,-4336355.221223,8.812728,-10.998282,256673014.278760,287757018.640323,-755.330975,678.897924
318300.000000,1498088.029909,-4337454.932479,8.814771,-10.995943,256597472.425894,287824898.408845,-755.506074,678.697439
318400.000000,1498969.609181,-4338554.409837,8.816814,-10.993604,256521913.065845,287892758.126666,-755.681118,678.496910
318500.000000,1499851.392670,-4339653.653243,8.818856,-10.991264,256446336.204085,287960597.789314,-755.856108,678.296336
318600.000000,1500733.380313,-4340752.662646,8.820897,-10.988924,256370741.846091,288028417.392319,-756.031043,678.095717
318700.000000,1501615.572046,-4341851.437993,8.822938,-10.986583,256295129.997338,288096216.931214,-756.205923,677.895054
318800.000000,1502497.967804,-4342949.979233,8.824978,-10.984242,256219500.663302,288163996.401530,-756.380749,677.694345
318900.000000,1503380.567524,-4344048.286312,8.827017,-10.981900,256143853.849464,288231755.798802,-756.555519,677.493593
319000.000000,1504263.371142,-4345146.359180,8.829056,-10.979557,256068189.561301,288299495.118567,-756.730235,677.292795
319100.000000,1505146.378595,-4346244.197783,8.831094,-10.977215,255992507.804295,288367214.356363,-756.904896,677.091953
319200.000000,1506029.589817,-4347341.802070,8.833131,-10.974871,255916808.583927,288434913.507729,-757.079502,676.891067
319300.000000,1506913.004745,-4348439.171989,8.835168,-10.972527,255841091.905681,288502592.568206,-757.254054,676.690135
319400.000000,1507796.623316,-4349536.307489,8.837204,-10.970183,255765357.775039,288570251.533336,-757.428550,676.489160
319500.000000,1508680.445465,-4350633.208516,8.839239,-10.967838,255689606.197486,288637890.398664,-757.602992,676.288139
319600.000000,1509564.471128,-4351729.875018,8.841274,-10.965492,255613837.178510,288705509.159735,-757.777379,676.087075
319700.000000,1510448.700241,-4352826.306945,8.843308,-10.963146,255538050.723598,288773107.812097,-757.951711,675.885965
319800.000000,1511333.132741,-4353922.504244,8.845342,-10.960800,255462246.838237,288840686.351298,-758.125988,675.684811
319900.000000,1512217.768562,-4355018.466863,8.847375,-10.958453,255386425.527918,288908244.772889,-758.300210,675.483613
320000.000000,1513102.607641,-4356114.194750,8.849407,-10.956105,255310586.798130,288975783.072421,-758.474377,675.282370
320100.000000,1513987.649915,-4357209.687853,8.851439,-10.953757,255234730.654366,289043301.245449,-758.648489,675.081083
320200.000000,1514872.895318,-4358304.946121,8.853470,-10.951408,255158857.102119,289110799.287528,-758.822547,674.879751
320300.000000,1515758.343788,-4359399.969501,8.855500,-10.949059,255082966.146882,289178277.194214,-758.996549,674.678375
320400.000000,1516643.995259,-4360494.757942,8.857530,-10.946710,255007057.794151,289245734.961065,-759.170497,674.476955
320500.000000,1517529.849667,-4361589.311392,8.859559,-10.944359,254931132.049423,289313172.583641,-759.344389,674.275490
320600.000000,1518415.906949,-4362683.629799,8.861587,-10.942009,254855188.918193,289380590.057504,-759.518227,674.073980
320700.000000,1519302.167040,-4363777.713112,8.863615,-10.939658,254779228.405961,289447987.378217,-759.692009,673.872427
320800.000000,1520188.629877,-4364871.561278,8.865642,-10.937306,254703250.518227,289515364.541345,-759.865737,673.670829
320900.000000,1521075.295395,-4365965.174246,8.867668,-10.934954,254627255.260491,289582721.542453,-760.039409,673.469186
321000.000000,1521962.163529,-4367058.551964,8.869694,-10.932601,254551242.638255,289650058.377109,-760.213027,673.267500
321100.000000,1522849.234216,-4368151.694381,8.871719,-10.930248,254475212.657022,289717375.040884,-760.386589,673.065769
321200.000000,1523736.507391,-4369244.601444,8.873744,-10.927894,254399165.322295,289784671.529346,-760.560096,672.863993
321300.000000,1524623.982991,-4370337.273103,8.875768,-10.925539,254323100.639581,289851947.838070,-760.733549,672.662174
321400.000000,1525511.660951,-4371429.709305,8.877791,-10.923185,254247018.614385,289919203.962629,-760.906946,672.460310
321500.000000,1526399.541206,-4372521.909999,8.879814,-10.920829,254170919.252215,289986439.898599,-761.080288,672.258402
321600.000000,1527287.623693,-4373613.875133,8.881836,-10.918473,254094802.558580,290053655.641557,-761.253575,672.056450
321700.000000,1528175.908347,-4374705.604656,8.883857,-10.916117,254018668.538988,290120851.187081,-761.426807,671.854453
321800.000000,1529064.395104,-4375797.098515,8.885878,-10.913760,253942517.198951,290188026.530753,-761.599984,671.652413
321900.000000,1529953.083899,-4376888.356661,8.887898,-10.911403,253866348.543980,290255181.668154,-761.773106,671.450328
322000.000000,1530841.974669,-4377979.379040,8.889917,-10.909045,253790162.579589,290322316.594868,-761.946173,671.248199
322100.000000,1531731.067349,-4379070.165602,8.891936,-10.906686,253713959.311292,290389431.306480,-762.119184,671.046026
322200.000000,1532620.361874,-4380160.716295,8.893954,-10.904327,253637738.744603,290456525.798576,-762.292141,670.843809
322300.000000,1533509.858181,-4381251.031067,8.895972,-10.901968,253561500.885039,290523600.066745,-762.465042,670.641547
322400.000000,1534399.556205,-4382341.109868,8.897989,-10.899608,253485245.738118,290590654.106577,-762.637888,670.439242
322500.000000,1535289.455881,-4383430.952645,8.900005,-10.897248,253408973.309357,290657687.913663,-762.810678,670.236892
322600.000000,1536179.557145,-4384520.559347,8.902020,-10.894887,253332683.604277,290724701.483596,-762.983414,670.034499
322700.000000,1537069.859933,-4385609.929923,8.904035,-10.892525,253256376.628398,290791694.811972,-763.156094,669.832061
322800.000000,1537960.364180,-4386699.064321,8.906050,-10.890163,253180052.387242,290858667.894385,-763.328720,669.629580
322900.000000,1538851.069823,-4387787.962490,8.908063,-10.887800,253103710.886332,290925620.726434,-763.501290,669.427054
323000.000000,1539741.976796,-4388876.624379,8.910076,-10.885437,253027352.131192,290992553.303719,-763.673804,669.224484
323100.000000,1540633.085034,-4389965.049937,8.912089,-10.883074,252950976.127348,291059465.621839,-763.846264,669.021871
323200.000000,1541524.394475,-4391053.239111,8.914100,-10.880710,252874582.880324,291126357.676399,-764.018668,668.819213
323300.000000,1542415.905052,-4392141.191851,8.916111,-10.878345,252798172.395649,291193229.463001,-764.191017,668.616512
323400.000000,1543307.616702,-4393228.908105,8.918122,-10.875980,252721744.678852,291260080.977252,-764.363310,668.413766
323500.000000,1544199.529360,-4394316.387823,8.920131,-10.873614,252645299.735461,291326912.214758,-764.535549,668.210977
323600.000000,1545091.642962,-4395403.630953,8.922141,-10.871248,252568837.571008,291393723.171130,-764.707731,668.008143
