t	y	v	
217.020000	6655.617416	-67.154475	0.000000	0.000000
217.030000	6654.945907	-67.150902	0.000000	0.000000
217.040000	6654.274434	-67.147326	0.000000	0.000000
217.050000	6653.602996	-67.143746	0.000000	0.000000
217.060000	6652.931595	-67.140162	0.000000	0.000000
217.070000	6652.260229	-67.136575	0.000000	0.000000
217.080000	6651.588899	-67.132984	0.000000	0.000000
217.090000	6650.917605	-67.129390	0.000000	0.000000
217.100000	6650.246347	-67.125792	0.000000	0.000000
217.110000	6649.575125	-67.122191	0.000000	0.000000
217.120000	6648.903939	-67.118586	0.000000	0.000000
217.130000	6648.232790	-67.114978	0.000000	0.000000
217.140000	6647.561676	-67.111367	0.000000	0.000000
217.150000	6646.890598	-67.107752	0.000000	0.000000
217.160000	6646.219557	-67.104133	0.000000	0.000000
217.170000	6645.548552	-67.100511	0.000000	0.000000
217.180000	6644.877583	-67.096886	0.000000	0.000000
217.190000	6644.206651	-67.093257	0.000000	0.000000
217.200000	6643.535754	-67.089625	0.000000	0.000000
217.210000	6642.864894	-67.085989	0.000000	0.000000
217.220000	6642.194071	-67.082350	0.000000	0.000000
217.230000	6641.523284	-67.078708	0.000000	0.000000
217.240000	6640.852533	-67.075062	0.000000	0.000000
217.250000	6640.181819	-67.071412	0.000000	0.000000
217.260000	6639.511142	-67.067760	0.000000	0.000000
217.270000	6638.840501	-67.064103	0.000000	0.000000
217.280000	6638.169896	-67.060444	0.000000	0.000000
217.290000	6637.499328	-67.056781	0.000000	0.000000
217.300000	6636.828797	-67.053115	0.000000	0.000000
217.310000	6636.158303	-67.049445	0.000000	0.000000
217.320000	6635.487845	-67.045772	0.000000	0.000000
217.330000	6634.817424	-67.042096	0.000000	0.000000
217.340000	6634.147040	-67.038416	0.000000	0.000000
217.350000	6633.476692	-67.034733	0.000000	0.000000
217.360000	6632.806382	-67.031047	0.000000	0.000000
217.370000	6632.136108	-67.027357	0.000000	0.000000
217.380000	6631.465872	-67.023664	0.000000	0.000000
217.390000	6630.795672	-67.019968	0.000000	0.000000
217.400000	6630.125509	-67.016268	0.000000	0.000000
217.410000	6629.455384	-67.012565	0.000000	0.000000
217.420000	6628.785295	-67.008859	0.000000	0.000000
217.430000	6628.115244	-67.005149	0.000000	0.000000
217.440000	6627.445229	-67.001436	0.000000	0.000000
217.450000	6626.775252	-66.997720	0.000000	0.000000
217.460000	6626.105297	-66.995520	0.000000	0.000000
217.470000	6625.435364	-66.993315	0.000000	0.000000
217.480000	6624.765453	-66.991104	0.000000	0.000000
217.490000	6624.095564	-66.988888	0.000000	0.000000
217.500000	6623.425697	-66.986667	0.000000	0.000000
217.510000	6622.755853	-66.984439	0.000000	0.000000
217.520000	6622.086031	-66.982207	0.000000	0.000000
217.530000	6621.416231	-66.979969	0.000000	0.000000
217.540000	6620.746454	-66.977725	0.000000	0.000000
217.550000	6620.076699	-66.975476	0.000000	0.000000
217.560000	6619.406967	-66.973222	0.000000	0.000000
217.570000	6618.737257	-66.970962	0.000000	0.000000
217.580000	6618.067570	-66.968697	0.000000	0.000000
217.590000	6617.397906	-66.966426	0.000000	0.000000
217.600000	6616.728264	-66.964150	0.000000	0.000000
217.610000	6616.058646	-66.961869	0.000000	0.000000
217.620000	6615.389050	-66.959582	0.000000	0.000000
217.630000	6614.719477	-66.957290	0.000000	0.000000
217.640000	6614.049927	-66.954992	0.000000	0.000000
217.650000	6613.380400	-66.952689	0.000000	0.000000
217.660000	6612.710896	-66.950381	0.000000	0.000000
217.670000	6612.041416	-66.948068	0.000000	0.000000
217.680000	6611.371958	-66.945749	0.000000	0.000000
217.690000	6610.702524	-66.943425	0.000000	0.000000
217.700000	6610.033113	-66.941095	0.000000	0.000000
217.710000	6609.363725	-66.938760	0.000000	0.000000
217.720000	6608.694361	-66.936420	0.000000	0.000000
217.730000	6608.025021	-66.934075	0.000000	0.000000
217.740000	6607.355703	-66.931724	0.000000	0.000000
217.750000	6606.686410	-66.929368	0.000000	0.000000
217.760000	6606.017140	-66.927007	0.000000	0.000000
217.770000	6605.347893	-66.924640	0.000000	0.000000
217.780000	6604.678670	-66.922269	0.000000	0.000000
217.790000	6604.009472	-66.919892	0.000000	0.000000
217.800000	6603.340296	-66.917509	0.000000	0.000000
217.810000	6602.671145	-66.915122	0.000000	0.000000
217.820000	6602.002018	-66.912729	0.000000	0.000000
217.830000	6601.332915	-66.910331	0.000000	0.000000
217.840000	6600.663835	-66.907928	0.000000	0.000000
217.850000	6599.994780	-66.905520	0.000000	0.000000
217.860000	6599.325749	-66.903107	0.000000	0.000000
217.870000	6598.656742	-66.900688	0.000000	0.000000
217.880000	6597.987760	-66.898264	0.000000	0.000000
217.890000	6597.318801	-66.895835	0.000000	0.000000
217.900000	6596.649867	-66.893401	0.000000	0.000000
217.910000	6595.980958	-66.890962	0.000000	0.000000
217.920000	6595.312072	-66.888518	0.000000	0.000000
217.930000	6594.643212	-66.886068	0.000000	0.000000
217.940000	6593.974376	-66.883614	0.000000	0.000000
217.950000	6593.305564	-66.881154	0.000000	0.000000
217.960000	6592.636777	-66.878689	0.000000	0.000000
217.970000	6591.968015	-66.876219	0.000000	0.000000
217.980000	6591.299277	-66.873744	0.000000	0.000000
217.990000	6590.630565	-66.871264	0.000000	0.000000
218.000000	6589.961877	-66.868779	0.000000	0.000000
218.010000	6589.293214	-66.866289	0.000000	0.000000
218.020000	6588.624576	-66.863793	0.000000	0.000000
218.030000	6587.955963	-66.861293	0.000000	0.000000
218.040000	6587.287375	-66.858788	0.000000	0.000000
218.050000	6586.618813	-66.856277	0.000000	0.000000
218.060000	6585.950275	-66.853762	0.000000	0.000000
218.070000	6585.281763	-66.851241	0.000000	0.000000
218.080000	6584.613275	-66.848716	0.000000	0.000000
218.090000	6583.944814	-66.846185	0.000000	0.000000
218.100000	6583.276377	-66.843650	0.000000	0.000000
218.110000	6582.607966	-66.841109	0.000000	0.000000
218.120000	6581.939580	-66.838564	0.000000	0.000000
218.130000	6581.271220	-66.836013	0.000000	0.000000
218.140000	6580.602886	-66.833458	0.000000	0.000000
218.150000	6579.934577	-66.830898	0.000000	0.000000
218.160000	6579.266293	-66.828332	0.000000	0.000000
218.170000	6578.598036	-66.825762	0.000000	0.000000
218.180000	6577.929804	-66.823187	0.000000	0.000000
218.190000	6577.261598	-66.820607	0.000000	0.000000
218.200000	6576.593418	-66.818022	0.000000	0.000000
218.210000	6575.925263	-66.815432	0.000000	0.000000
218.220000	6575.257135	-66.812837	0.000000	0.000000
218.230000	6574.589033	-66.810238	0.000000	0.000000
218.240000	6573.920956	-66.807633	0.000000	0.000000
218.250000	6573.252906	-66.805023	0.000000	0.000000
218.260000	6572.584882	-66.802409	0.000000	0.000000
218.270000	6571.916884	-66.799790	0.000000	0.000000
218.280000	6571.248912	-66.797166	0.000000	0.000000
218.290000	6570.580967	-66.794537	0.000000	0.000000
218.300000	6569.913048	-66.791903	0.000000	0.000000
218.310000	6569.245155	-66.789264	0.000000	0.000000
218.320000	6568.577289	-66.786621	0.000000	0.000000
218.330000	6567.909449	-66.783973	0.000000	0.000000
218.340000	6567.241636	-66.781320	0.000000	0.000000
218.350000	6566.573850	-66.778662	0.000000	0.000000
218.360000	6565.906090	-66.775999	0.000000	0.000000
218.370000	6565.238356	-66.773332	0.000000	0.000000
218.380000	6564.570650	-66.770659	0.000000	0.000000
218.390000	6563.902970	-66.767982	0.000000	0.000000
218.400000	6563.235317	-66.765301	0.000000	0.000000
218.410000	6562.567691	-66.762614	0.000000	0.000000
218.420000	6561.900091	-66.759923	0.000000	0.000000
218.430000	6561.232519	-66.757227	0.000000	0.000000
218.440000	6560.564974	-66.754526	0.000000	0.000000
218.450000	6559.897456	-66.751821	0.000000	0.000000
218.460000	6559.229965	-66.749110	0.000000	0.000000
218.470000	6558.562501	-66.746395	0.000000	0.000000
218.480000	6557.895064	-66.743676	0.000000	0.000000
218.490000	6557.227654	-66.740951	0.000000	0.000000
218.500000	6556.560272	-66.738222	0.000000	0.000000
218.510000	6555.892917	-66.735489	0.000000	0.000000
218.520000	6555.225590	-66.732750	0.000000	0.000000
218.530000	6554.558290	-66.730007	0.000000	0.000000
218.540000	6553.891017	-66.727259	0.000000	0.000000
218.550000	6553.223772	-66.724507	0.000000	0.000000
218.560000	6552.556554	-66.721750	0.000000	0.000000
218.570000	6551.889365	-66.718988	0.000000	0.000000
218.580000	6551.222202	-66.716222	0.000000	0.000000
218.590000	6550.555068	-66.713451	0.000000	0.000000
218.600000	6549.887961	-66.710676	0.000000	0.000000
218.610000	6549.220882	-66.707895	0.000000	0.000000
218.620000	6548.553831	-66.705111	0.000000	0.000000
218.630000	6547.886808	-66.702321	0.000000	0.000000
218.640000	6547.219813	-66.699527	0.000000	0.000000
218.650000	6546.552845	-66.696729	0.000000	0.000000
218.660000	6545.885906	-66.693926	0.000000	0.000000
218.670000	6545.218995	-66.691118	0.000000	0.000000
218.680000	6544.552112	-66.688306	0.000000	0.000000
218.690000	6543.885257	-66.685489	0.000000	0.000000
218.700000	6543.218430	-66.682668	0.000000	0.000000
218.710000	6542.551632	-66.679842	0.000000	0.000000
218.720000	6541.884862	-66.677011	0.000000	0.000000
218.730000	6541.218120	-66.674176	0.000000	0.000000
218.740000	6540.551407	-66.671337	0.000000	0.000000
218.750000	6539.884722	-66.668493	0.000000	0.000000
218.760000	6539.218065	-66.665645	0.000000	0.000000
218.770000	6538.551437	-66.662792	0.000000	0.000000
218.780000	6537.884838	-66.659934	0.000000	0.000000
218.790000	6537.218267	-66.657072	0.000000	0.000000
218.800000	6536.551725	-66.654206	0.000000	0.000000
218.810000	6535.885212	-66.651335	0.000000	0.000000
218.820000	6535.218727	-66.648460	0.000000	0.000000
218.830000	6534.552271	-66.645580	0.000000	0.000000
218.840000	6533.885844	-66.642696	0.000000	0.000000
218.850000	6533.219446	-66.639807	0.000000	0.000000
218.860000	6532.553077	-66.636914	0.000000	0.000000
218.870000	6531.886737	-66.634016	0.000000	0.000000
218.880000	6531.220426	-66.631114	0.000000	0.000000
218.890000	6530.554144	-66.628208	0.000000	0.000000
218.900000	6529.887891	-66.625297	0.000000	0.000000
218.910000	6529.221667	-66.622382	0.000000	0.000000
218.920000	6528.555472	-66.619463	0.000000	0.000000
218.930000	6527.889307	-66.616539	0.000000	0.000000
218.940000	6527.223171	-66.613610	0.000000	0.000000
218.950000	6526.557064	-66.610678	0.000000	0.000000
218.960000	6525.890987	-66.607741	0.000000	0.000000
218.970000	6525.224939	-66.604799	0.000000	0.000000
218.980000	6524.558920	-66.601854	0.000000	0.000000
218.990000	6523.892931	-66.598903	0.000000	0.000000
219.000000	6523.226972	-66.595949	0.000000	0.000000
219.010000	6522.561042	-66.592990	0.000000	0.000000
219.020000	6521.895142	-66.590027	0.000000	0.000000
219.030000	6521.229271	-66.587060	0.000000	0.000000
219.040000	6520.563430	-66.584088	0.000000	0.000000
219.050000	6519.897619	-66.581112	0.000000	0.000000
219.060000	6519.231838	-66.578132	0.000000	0.000000
219.070000	6518.566086	-66.575148	0.000000	0.000000
219.080000	6517.900365	-66.572159	0.000000	0.000000
219.090000	6517.234673	-66.569166	0.000000	0.000000
219.100000	6516.569011	-66.566168	0.000000	0.000000
219.110000	6515.903380	-66.563167	0.000000	0.000000
219.120000	6515.237778	-66.560161	0.000000	0.000000
219.130000	6514.572206	-66.557151	0.000000	0.000000
219.140000	6513.906665	-66.554137	0.000000	0.000000
219.150000	6513.241154	-66.551118	0.000000	0.000000
219.160000	6512.575673	-66.548095	0.000000	0.000000
219.170000	6511.910222	-66.545068	0.000000	0.000000
219.180000	6511.244802	-66.542037	0.000000	0.000000
219.190000	6510.579412	-66.539002	0.000000	0.000000
219.200000	6509.914052	-66.535962	0.000000	0.000000
219.210000	6509.248723	-66.532918	0.000000	0.000000
219.220000	6508.583424	-66.529870	0.000000	0.000000
219.230000	6507.918156	-66.526818	0.000000	0.000000
219.240000	6507.252919	-66.523762	0.000000	0.000000
219.250000	6506.587712	-66.520701	0.000000	0.000000
219.260000	6505.922535	-66.517637	0.000000	0.000000
219.270000	6505.257389	-66.514568	0.000000	0.000000
219.280000	6504.592275	-66.511495	0.000000	0.000000
219.290000	6503.927190	-66.508418	0.000000	0.000000
219.300000	6503.262137	-66.505337	0.000000	0.000000
219.310000	6502.597114	-66.502252	0.000000	0.000000
219.320000	6501.932123	-66.499162	0.000000	0.000000
219.330000	6501.267162	-66.496069	0.000000	0.000000
219.340000	6500.602232	-66.492971	0.000000	0.000000
219.350000	6499.937334	-66.489869	0.000000	0.000000
219.360000	6499.272466	-66.486764	0.000000	0.000000
219.370000	6498.607630	-66.483654	0.000000	0.000000
219.380000	6497.942824	-66.480540	0.000000	0.000000
219.390000	6497.278050	-66.477422	0.000000	0.000000
219.400000	6496.613307	-66.474300	0.000000	0.000000
219.410000	6495.948595	-66.471174	0.000000	0.000000
219.420000	6495.283915	-66.468043	0.000000	0.000000
219.430000	6494.619266	-66.464909	0.000000	0.000000
219.440000	6493.954648	-66.461771	0.000000	0.000000
219.450000	6493.290062	-66.458629	0.000000	0.000000
219.460000	6492.625507	-66.455482	0.000000	0.000000
219.470000	6491.960984	-66.452332	0.000000	0.000000
219.480000	6491.296492	-66.449178	0.000000	0.000000
219.490000	6490.632032	-66.446019	0.000000	0.000000
219.500000	6489.967603	-66.442857	0.000000	0.000000
219.510000	6489.303206	-66.439691	0.000000	0.000000
219.520000	6488.638841	-66.436521	0.000000	0.000000
219.530000	6487.974507	-66.433346	0.000000	0.000000
219.540000	6487.310206	-66.430168	0.000000	0.000000
219.550000	6486.645936	-66.426986	0.000000	0.000000
219.560000	6485.981698	-66.423800	0.000000	0.000000
219.570000	6485.317492	-66.420610	0.000000	0.000000
219.580000	6484.653318	-66.417416	0.000000	0.000000
219.590000	6483.989176	-66.414218	0.000000	0.000000
219.600000	6483.325065	-66.411016	0.000000	0.000000
219.610000	6482.660987	-66.407810	0.000000	0.000000
219.620000	6481.996941	-66.404600	0.000000	0.000000
219.630000	6481.332927	-66.401387	0.000000	0.000000
219.640000	6480.668946	-66.398169	0.000000	0.000000
219.650000	6480.004996	-66.394948	0.000000	0.000000
219.660000	6479.341079	-66.391722	0.000000	0.000000
219.670000	6478.677194	-66.388493	0.000000	0.000000
219.680000	6478.013341	-66.385260	0.000000	0.000000
219.690000	6477.349521	-66.382023	0.000000	0.000000
219.700000	6476.685733	-66.378782	0.000000	0.000000
219.710000	6476.021978	-66.375538	0.000000	0.000000
219.720000	6475.358255	-66.372289	0.000000	0.000000
219.730000	6474.694565	-66.369037	0.000000	0.000000
219.740000	6474.030907	-66.365781	0.000000	0.000000
219.750000	6473.367282	-66.362521	0.000000	0.000000
219.760000	6472.703689	-66.359257	0.000000	0.000000
219.770000	6472.040129	-66.355989	0.000000	0.000000
219.780000	6471.376602	-66.352718	0.000000	0.000000
219.790000	6470.713108	-66.349442	0.000000	0.000000
219.800000	6470.049646	-66.346163	0.000000	0.000000
219.810000	6469.386217	-66.342880	0.000000	0.000000
219.820000	6468.722821	-66.339594	0.000000	0.000000
219.830000	6468.059458	-66.336303	0.000000	0.000000
219.840000	6467.396128	-66.333009	0.000000	0.000000
219.850000	6466.732831	-66.329711	0.000000	0.000000
219.860000	6466.069567	-66.326409	0.000000	0.000000
219.870000	6465.406336	-66.323104	0.000000	0.000000
219.880000	6464.743138	-66.319794	0.000000	0.000000
219.890000	6464.079973	-66.316481	0.000000	0.000000
219.900000	6463.416842	-66.313165	0.000000	0.000000
219.910000	6462.753743	-66.309844	0.000000	0.000000
219.920000	6462.090678	-66.306520	0.000000	0.000000
219.930000	6461.427646	-66.303192	0.000000	0.000000
219.940000	6460.764647	-66.299860	0.000000	0.000000
219.950000	6460.101682	-66.296525	0.000000	0.000000
219.960000	6459.438750	-66.293186	0.000000	0.000000
219.970000	6458.775852	-66.289843	0.000000	0.000000
219.980000	6458.112987	-66.286497	0.000000	0.000000
219.990000	6457.450155	-66.283147	0.000000	0.000000
220.000000	6456.787357	-66.279793	0.000000	0.000000
220.010000	6456.124593	-66.276436	0.000000	0.000000
220.020000	6455.461862	-66.273075	0.000000	0.000000
220.030000	6454.799165	-66.269710	0.000000	0.000000
220.040000	6454.136502	-66.266341	0.000000	0.000000
220.050000	6453.473872	-66.262969	0.000000	0.000000
220.060000	6452.811276	-66.259594	0.000000	0.000000
220.070000	6452.148714	-66.256214	0.000000	0.000000
220.080000	6451.486186	-66.252831	0.000000	0.000000
220.090000	6450.823691	-66.249445	0.000000	0.000000
220.100000	6450.161231	-66.246055	0.000000	0.000000
220.110000	6449.498804	-66.242661	0.000000	0.000000
220.120000	6448.836412	-66.239264	0.000000	0.000000
220.130000	6448.174053	-66.235863	0.000000	0.000000
220.140000	6447.511728	-66.232458	0.000000	0.000000
220.150000	6446.849438	-66.229050	0.000000	0.000000
220.160000	6446.187181	-66.225638	0.000000	0.000000
220.170000	6445.524959	-66.222223	0.000000	0.000000
220.180000	6444.862771	-66.218804	0.000000	0.000000
220.190000	6444.200617	-66.215382	0.000000	0.000000
220.200000	6443.538498	-66.211956	0.000000	0.000000
220.210000	6442.876413	-66.208526	0.000000	0.000000
220.220000	6442.214362	-66.205093	0.000000	0.000000
220.230000	6441.552345	-66.201657	0.000000	0.000000
220.240000	6440.890363	-66.198216	0.000000	0.000000
220.250000	6440.228415	-66.194773	0.000000	0.000000
220.260000	6439.566502	-66.191326	0.000000	0.000000
220.270000	6438.904623	-66.187875	0.000000	0.000000
220.280000	6438.242779	-66.184421	0.000000	0.000000
220.290000	6437.580969	-66.180963	0.000000	0.000000
220.300000	6436.919194	-66.177502	0.000000	0.000000
220.310000	6436.257454	-66.174037	0.000000	0.000000
220.320000	6435.595748	-66.170569	0.000000	0.000000
220.330000	6434.934077	-66.167098	0.000000	0.000000
220.340000	6434.272441	-66.163623	0.000000	0.000000
220.350000	6433.610840	-66.160144	0.000000	0.000000
220.360000	6432.949273	-66.156662	0.000000	0.000000
220.370000	6432.287741	-66.153177	0.000000	0.000000
220.380000	6431.626244	-66.149688	0.000000	0.000000
220.390000	6430.964782	-66.146196	0.000000	0.000000
220.400000	6430.303355	-66.142700	0.000000	0.000000
220.410000	6429.641963	-66.139201	0.000000	0.000000
220.420000	6428.980606	-66.135698	0.000000	0.000000
220.430000	6428.319284	-66.132192	0.000000	0.000000
220.440000	6427.657998	-66.128683	0.000000	0.000000
220.450000	6426.996746	-66.125170	0.000000	0.000000
220.460000	6426.335529	-66.121654	0.000000	0.000000
220.470000	6425.674348	-66.118134	0.000000	0.000000
220.480000	6425.013202	-66.114611	0.000000	0.000000
220.490000	6424.352091	-66.111085	0.000000	0.000000
