t	y	v	y_analytic	v_analytic
23.070000	666.363966	-15.138889	668.396682	-15.069284
23.080000	666.212577	-15.138889	668.245989	-15.069284
23.090000	666.061188	-15.138889	668.095296	-15.069284
23.100000	665.909799	-15.138889	667.944603	-15.069284
23.110000	665.758410	-15.138889	667.793910	-15.069284
23.120000	665.607021	-15.138889	667.643218	-15.069284
23.130000	665.455632	-15.138889	667.492525	-15.069284
23.140000	665.304243	-15.138889	667.341832	-15.069284
23.150000	665.152854	-15.138889	667.191139	-15.069284
23.160000	665.001466	-15.138889	667.040446	-15.069284
23.170000	664.850077	-15.138889	666.889753	-15.069284
23.180000	664.698688	-15.138889	666.739060	-15.069284
23.190000	664.547299	-15.138889	666.588368	-15.069284
23.200000	664.395910	-15.138889	666.437675	-15.069284
23.210000	664.244521	-15.138889	666.286982	-15.069284
23.220000	664.093132	-15.138889	666.136289	-15.069284
23.230000	663.941743	-15.138889	665.985596	-15.069284
23.240000	663.790354	-15.138889	665.834903	-15.069284
23.250000	663.638966	-15.138889	665.684211	-15.069284
23.260000	663.487577	-15.138889	665.533518	-15.069284
23.270000	663.336188	-15.138889	665.382825	-15.069284
23.280000	663.184799	-15.138889	665.232132	-15.069284
23.290000	663.033410	-15.138889	665.081439	-15.069284
23.300000	662.882021	-15.138889	664.930746	-15.069284
23.310000	662.730632	-15.138889	664.780053	-15.069284
23.320000	662.579243	-15.138889	664.629361	-15.069284
23.330000	662.427855	-15.138889	664.478668	-15.069284
23.340000	662.276466	-15.138889	664.327975	-15.069284
23.350000	662.125077	-15.138889	664.177282	-15.069284
23.360000	661.973688	-15.138889	664.026589	-15.069284
23.370000	661.822299	-15.138889	663.875896	-15.069284
23.380000	661.670910	-15.138889	663.725204	-15.069284
23.390000	661.519521	-15.138889	663.574511	-15.069284
23.400000	661.368132	-15.138889	663.423818	-15.069284
23.410000	661.216743	-15.138889	663.273125	-15.069284
23.420000	661.065355	-15.138889	663.122432	-15.069284
23.430000	660.913966	-15.138889	662.971739	-15.069284
23.440000	660.762577	-15.138889	662.821047	-15.069284
23.450000	660.611188	-15.138889	662.670354	-15.069284
23.460000	660.459799	-15.138889	662.519661	-15.069284
23.470000	660.308410	-15.138889	662.368968	-15.069284
23.480000	660.157021	-15.138889	662.218275	-15.069284
23.490000	660.005632	-15.138889	662.067582	-15.069284
23.500000	659.854243	-15.138889	661.916889	-15.069284
23.510000	659.702855	-15.138889	661.766197	-15.069284
23.520000	659.551466	-15.138889	661.615504	-15.069284
23.530000	659.400077	-15.138889	661.464811	-15.069284
23.540000	659.248688	-15.138889	661.314118	-15.069284
23.550000	659.097299	-15.138889	661.163425	-15.069284
23.560000	658.945910	-15.138889	661.012732	-15.069284
23.570000	658.794521	-15.138889	660.862040	-15.069284
23.580000	658.643132	-15.138889	660.711347	-15.069284
23.590000	658.491743	-15.138889	660.560654	-15.069284
23.600000	658.340355	-15.138889	660.409961	-15.069284
23.610000	658.188966	-15.138889	660.259268	-15.069284
23.620000	658.037577	-15.138889	660.108575	-15.069284
23.630000	657.886188	-15.138889	659.957882	-15.069284
23.640000	657.734799	-15.138889	659.807190	-15.069284
23.650000	657.583410	-15.138889	659.656497	-15.069284
23.660000	657.432021	-15.138889	659.505804	-15.069284
23.670000	657.280632	-15.138889	659.355111	-15.069284
23.680000	657.129243	-15.138889	659.204418	-15.069284
23.690000	656.977855	-15.138889	659.053725	-15.069284
23.700000	656.826466	-15.138889	658.903033	-15.069284
23.710000	656.675077	-15.138889	658.752340	-15.069284
23.720000	656.523688	-15.138889	658.601647	-15.069284
23.730000	656.372299	-15.138889	658.450954	-15.069284
23.740000	656.220910	-15.138889	658.300261	-15.069284
23.750000	656.069521	-15.138889	658.149568	-15.069284
23.760000	655.918132	-15.138889	657.998875	-15.069284
23.770000	655.766744	-15.138889	657.848183	-15.069284
23.780000	655.615355	-15.138889	657.697490	-15.069284
23.790000	655.463966	-15.138889	657.546797	-15.069284
23.800000	655.312577	-15.138889	657.396104	-15.069284
23.810000	655.161188	-15.138889	657.245411	-15.069284
23.820000	655.009799	-15.138889	657.094718	-15.069284
23.830000	654.858410	-15.138889	656.944026	-15.069284
23.840000	654.707021	-15.138889	656.793333	-15.069284
23.850000	654.555632	-15.138889	656.642640	-15.069284
23.860000	654.404244	-15.138889	656.491947	-15.069284
23.870000	654.252855	-15.138889	656.341254	-15.069284
23.880000	654.101466	-15.138889	656.190561	-15.069284
23.890000	653.950077	-15.138889	656.039869	-15.069284
23.900000	653.798688	-15.138889	655.889176	-15.069284
23.910000	653.647299	-15.138889	655.738483	-15.069284
23.920000	653.495910	-15.138889	655.587790	-15.069284
23.930000	653.344521	-15.138889	655.437097	-15.069284
23.940000	653.193132	-15.138889	655.286404	-15.069284
23.950000	653.041744	-15.138889	655.135711	-15.069284
23.960000	652.890355	-15.138889	654.985019	-15.069284
23.970000	652.738966	-15.138889	654.834326	-15.069284
23.980000	652.587577	-15.138889	654.683633	-15.069284
23.990000	652.436188	-15.138889	654.532940	-15.069284
24.000000	652.284799	-15.138889	654.382247	-15.069284
24.010000	652.133410	-15.138889	654.231554	-15.069284
24.020000	651.982021	-15.138889	654.080862	-15.069284
24.030000	651.830632	-15.138889	653.930169	-15.069284
24.040000	651.679244	-15.138889	653.779476	-15.069284
24.050000	651.527855	-15.138889	653.628783	-15.069284
24.060000	651.376466	-15.138889	653.478090	-15.069284
24.070000	651.225077	-15.138889	653.327397	-15.069284
24.080000	651.073688	-15.138889	653.176704	-15.069284
24.090000	650.922299	-15.138889	653.026012	-15.069284
24.100000	650.770910	-15.138889	652.875319	-15.069284
24.110000	650.619521	-15.138889	652.724626	-15.069284
24.120000	650.468132	-15.138889	652.573933	-15.069284
24.130000	650.316744	-15.138889	652.423240	-15.069284
24.140000	650.165355	-15.138889	652.272547	-15.069284
24.150000	650.013966	-15.138889	652.121855	-15.069284
24.160000	649.862577	-15.138889	651.971162	-15.069284
24.170000	649.711188	-15.138889	651.820469	-15.069284
24.180000	649.559799	-15.138889	651.669776	-15.069284
24.190000	649.408410	-15.138889	651.519083	-15.069284
24.200000	649.257021	-15.138889	651.368390	-15.069284
24.210000	649.105632	-15.138889	651.217697	-15.069284
24.220000	648.954244	-15.138889	651.067005	-15.069284
24.230000	648.802855	-15.138889	650.916312	-15.069284
24.240000	648.651466	-15.138889	650.765619	-15.069284
24.250000	648.500077	-15.138889	650.614926	-15.069284
24.260000	648.348688	-15.138889	650.464233	-15.069284
24.270000	648.197299	-15.138889	650.313540	-15.069284
24.280000	648.045910	-15.138889	650.162848	-15.069284
24.290000	647.894521	-15.138889	650.012155	-15.069284
24.300000	647.743133	-15.138889	649.861462	-15.069284
24.310000	647.591744	-15.138889	649.710769	-15.069284
24.320000	647.440355	-15.138889	649.560076	-15.069284
24.330000	647.288966	-15.138889	649.409383	-15.069284
24.340000	647.137577	-15.138889	649.258691	-15.069284
24.350000	646.986188	-15.138889	649.107998	-15.069284
24.360000	646.834799	-15.138889	648.957305	-15.069284
24.370000	646.683410	-15.138889	648.806612	-15.069284
24.380000	646.532021	-15.138889	648.655919	-15.069284
24.390000	646.380633	-15.138889	648.505226	-15.069284
24.400000	646.229244	-15.138889	648.354533	-15.069284
24.410000	646.077855	-15.138889	648.203841	-15.069284
24.420000	645.926466	-15.138889	648.053148	-15.069284
24.430000	645.775077	-15.138889	647.902455	-15.069284
24.440000	645.623688	-15.138889	647.751762	-15.069284
24.450000	645.472299	-15.138889	647.601069	-15.069284
24.460000	645.320910	-15.138889	647.450376	-15.069284
24.470000	645.169521	-15.138889	647.299684	-15.069284
24.480000	645.018133	-15.138889	647.148991	-15.069284
24.490000	644.866744	-15.138889	646.998298	-15.069284
24.500000	644.715355	-15.138889	646.847605	-15.069284
24.510000	644.563966	-15.138889	646.696912	-15.069284
24.520000	644.412577	-15.138889	646.546219	-15.069284
24.530000	644.261188	-15.138889	646.395526	-15.069284
24.540000	644.109799	-15.138889	646.244834	-15.069284
24.550000	643.958410	-15.138889	646.094141	-15.069284
24.560000	643.807021	-15.138889	645.943448	-15.069284
24.570000	643.655633	-15.138889	645.792755	-15.069284
24.580000	643.504244	-15.138889	645.642062	-15.069284
24.590000	643.352855	-15.138889	645.491369	-15.069284
24.600000	643.201466	-15.138889	645.340677	-15.069284
24.610000	643.050077	-15.138889	645.189984	-15.069284
24.620000	642.898688	-15.138889	645.039291	-15.069284
24.630000	642.747299	-15.138889	644.888598	-15.069284
24.640000	642.595910	-15.138889	644.737905	-15.069284
24.650000	642.444521	-15.138889	644.587212	-15.069284
24.660000	642.293133	-15.138889	644.436519	-15.069284
24.670000	642.141744	-15.138889	644.285827	-15.069284
24.680000	641.990355	-15.138889	644.135134	-15.069284
24.690000	641.838966	-15.138889	643.984441	-15.069284
24.700000	641.687577	-15.138889	643.833748	-15.069284
24.710000	641.536188	-15.138889	643.683055	-15.069284
24.720000	641.384799	-15.138889	643.532362	-15.069284
24.730000	641.233410	-15.138889	643.381670	-15.069284
