time	x	y	v_x	v_y
571440.000000	-2518508752.177615	3968168605.194337	-4365.943086	6902.814322	19075264.660419
571500.000000	-2518770708.745304	3968582774.026131	-4365.942503	6902.813404	19075259.570451
571560.000000	-2519032665.278034	3968996942.802843	-4365.941921	6902.812486	19075254.481545
571620.000000	-2519294621.775813	3969411111.524485	-4365.941338	6902.811569	19075249.393703
571680.000000	-2519556578.238647	3969825280.191069	-4365.940756	6902.810651	19075244.306923
571740.000000	-2519818534.666544	3970239448.802607	-4365.940174	6902.809734	19075239.221206
571800.000000	-2520080491.059513	3970653617.359108	-4365.939592	6902.808816	19075234.136550
571860.000000	-2520342447.417558	3971067785.860587	-4365.939010	6902.807900	19075229.052956
571920.000000	-2520604403.740689	3971481954.307053	-4365.938428	6902.806983	19075223.970424
571980.000000	-2520866360.028912	3971896122.698518	-4365.937846	6902.806066	19075218.888952
572040.000000	-2521128316.282234	3972310291.034993	-4365.937265	6902.805150	19075213.808540
572100.000000	-2521390272.500663	3972724459.316491	-4365.936683	6902.804234	19075208.729189
572160.000000	-2521652228.684207	3973138627.543022	-4365.936102	6902.803318	19075203.650898
572220.000000	-2521914184.832871	3973552795.714598	-4365.935520	6902.802402	19075198.573666
572280.000000	-2522176140.946664	3973966963.831230	-4365.934939	6902.801486	19075193.497494
572340.000000	-2522438097.025594	3974381131.892930	-4365.934358	6902.800571	19075188.422380
572400.000000	-2522700053.069666	3974795299.899709	-4365.933777	6902.799655	19075183.348325
572460.000000	-2522962009.078889	3975209467.851579	-4365.933197	6902.798740	19075178.275328
572520.000000	-2523223965.053270	3975623635.748551	-4365.932616	6902.797825	19075173.203389
572580.000000	-2523485920.992816	3976037803.590637	-4365.932036	6902.796911	19075168.132508
572640.000000	-2523747876.897533	3976451971.377847	-4365.931455	6902.795996	19075163.062684
572700.000000	-2524009832.767431	3976866139.110194	-4365.930875	6902.795082	19075157.993917
572760.000000	-2524271788.602515	3977280306.787688	-4365.930295	6902.794168	19075152.926206
572820.000000	-2524533744.402793	3977694474.410342	-4365.929715	6902.793254	19075147.859552
572880.000000	-2524795700.168272	3978108641.978166	-4365.929135	6902.792340	19075142.793954
572940.000000	-2525057655.898960	3978522809.491171	-4365.928555	6902.791427	19075137.729411
573000.000000	-2525319611.594863	3978936976.949371	-4365.927975	6902.790513	19075132.665923
573060.000000	-2525581567.255989	3979351144.352775	-4365.927396	6902.789600	19075127.603491
573120.000000	-2525843522.882346	3979765311.701395	-4365.926816	6902.788687	19075122.542113
573180.000000	-2526105478.473940	3980179478.995243	-4365.926237	6902.787774	19075117.481789
573240.000000	-2526367434.030778	3980593646.234329	-4365.925658	6902.786862	19075112.422519
573300.000000	-2526629389.552869	3981007813.418666	-4365.925079	6902.785949	19075107.364303
573360.000000	-2526891345.040219	3981421980.548264	-4365.924500	6902.785037	19075102.307140
573420.000000	-2527153300.492835	3981836147.623136	-4365.923921	6902.784125	19075097.251030
573480.000000	-2527415255.910725	3982250314.643292	-4365.923342	6902.783213	19075092.195973
573540.000000	-2527677211.293895	3982664481.608743	-4365.922764	6902.782302	19075087.141968
573600.000000	-2527939166.642354	3983078648.519501	-4365.922185	6902.781390	19075082.089014
573660.000000	-2528201121.956108	3983492815.375578	-4365.921607	6902.780479	19075077.037113
573720.000000	-2528463077.235165	3983906982.176985	-4365.921029	6902.779568	19075071.986263
573780.000000	-2528725032.479531	3984321148.923733	-4365.920450	6902.778657	19075066.936464
573840.000000	-2528986987.689214	3984735315.615833	-4365.919872	6902.777746	19075061.887715
573900.000000	-2529248942.864221	3985149482.253297	-4365.919295	6902.776836	19075056.840017
573960.000000	-2529510898.004560	3985563648.836137	-4365.918717	6902.775926	19075051.793369
574020.000000	-2529772853.110237	3985977815.364363	-4365.918139	6902.775015	19075046.747770
574080.000000	-2530034808.181260	3986391981.837987	-4365.917562	6902.774105	19075041.703221
574140.000000	-2530296763.217636	3986806148.257020	-4365.916984	6902.773196	19075036.659721
574200.000000	-2530558718.219372	3987220314.621473	-4365.916407	6902.772286	19075031.617270
574260.000000	-2530820673.186475	3987634480.931358	-4365.915830	6902.771377	19075026.575866
574320.000000	-2531082628.118953	3988048647.186686	-4365.915253	6902.770468	19075021.535511
574380.000000	-2531344583.016813	3988462813.387469	-4365.914676	6902.769559	19075016.496204
574440.000000	-2531606537.880061	3988876979.533717	-4365.914099	6902.768650	19075011.457944
574500.000000	-2531868492.708706	3989291145.625443	-4365.913522	6902.767741	19075006.420731
574560.000000	-2532130447.502754	3989705311.662656	-4365.912946	6902.766833	19075001.384565
574620.000000	-2532392402.262212	3990119477.645370	-4365.912369	6902.765924	19074996.349445
574680.000000	-2532654356.987088	3990533643.573595	-4365.911793	6902.765016	19074991.315371
574740.000000	-2532916311.677389	3990947809.447341	-4365.911217	6902.764109	19074986.282343
574800.000000	-2533178266.333122	3991361975.266622	-4365.910641	6902.763201	19074981.250361
574860.000000	-2533440220.954294	3991776141.031447	-4365.910065	6902.762293	19074976.219423
574920.000000	-2533702175.540913	3992190306.741828	-4365.909489	6902.761386	19074971.189531
574980.000000	-2533964130.092985	3992604472.397777	-4365.908913	6902.760479	19074966.160682
